,City ID,City,Country,Lat,Lon,Date (UTC),Clouds (%),Humidity (%),Max Temp (F),Wind Speed (mph)
125,2269594,Cascais,PT,38.7,-9.42,1600197723,20,94,69.01,13.018969207800001
126,3466704,Castro,BR,-24.79,-50.01,1600197903,57,53,73.26,17.3586256104
127,1717787,Catuday,PH,16.29,119.81,1600197904,100,83,80.1,22.973335698299998
128,3382160,Cayenne,GF,4.93,-52.33,1600197904,29,62,87.8,20.5127057793
129,160592,Chanika,TZ,-5.42,38.02,1600197904,60,92,68.0,17.8060128684
130,1274642,Channagiri,IN,14.03,75.93,1600197904,37,94,69.15,29.6170364796
131,5919850,Chapais,CA,49.78,-74.85,1600197904,90,61,50.0,23.0180744241
132,2171722,Charters Towers,AU,-20.1,146.27,1600197905,0,94,57.88,18.8126341989
133,2025456,Chernyshevskiy,RU,63.01,112.47,1600197905,49,80,42.46,4.0935934107000005
134,2126199,Cherskiy,RU,68.75,161.3,1600197905,99,85,39.06,10.960987821000002
135,2126123,Chokurdakh,RU,70.63,147.92,1600197905,100,89,38.1,18.3652469409
136,2192362,Christchurch,NZ,-43.53,172.63,1600197906,0,74,41.0,5.010737289600001
137,3443061,Chui,UY,-33.7,-53.46,1600197906,0,65,58.37,22.3693629
138,3466165,Cidreira,BR,-30.18,-50.21,1600197906,100,70,60.21,48.1836076866
139,5924351,Clyde River,CA,70.47,-68.59,1600197906,90,80,37.4,28.5209376975
140,4013679,Coahuayana Viejo,MX,18.73,-103.68,1600197906,75,83,80.6,25.5234430689
141,3576994,Cockburn Town,TC,21.46,-71.14,1600197907,40,66,87.8,20.5127057793
142,4351887,Cockeysville,US,39.48,-76.64,1600197907,0,49,70.0,8.6122047165
143,4013593,Cocorit,MX,27.58,-109.97,1600197907,5,39,96.8,13.018969207800001
144,2171099,Codrington,AU,-38.27,141.97,1600197907,100,90,43.38,18.2534001264
145,3894426,Coyhaique,CL,-45.58,-72.07,1600197664,40,37,50.0,13.018969207800001
146,5859699,College,US,64.86,-147.8,1600197761,90,71,52.0,7.4042591199
147,3860443,Comodoro Rivadavia,AR,-45.87,-67.5,1600197618,40,37,55.4,18.007337134500002
148,2422465,Conakry,GN,9.54,-13.68,1600197908,75,83,80.6,15.5019684897
149,3893726,Constitución,CL,-35.33,-72.42,1600197796,100,80,55.47,11.609699345100001
150,5720495,Coos Bay,US,43.37,-124.22,1600197822,75,64,79.0,20.5127057793
151,3893629,Coquimbo,CL,-29.95,-71.34,1600197908,90,76,55.4,23.0180744241
152,3860259,Córdoba,AR,-31.41,-64.18,1600197909,12,24,73.0,38.5200429138
153,5927969,Corner Brook,CA,48.97,-57.95,1600197909,20,47,57.2,36.0370436319
154,680440,Coţuşca,RO,48.13,26.85,1600197909,0,67,66.0,2.908017177
155,3530103,San Miguel de Cozumel,MX,20.51,-86.95,1600197909,40,55,91.4,20.5127057793
156,3401148,Cururupu,BR,-1.83,-44.87,1600197910,47,57,86.07,15.7032927558
157,2025099,Dauriya,RU,49.93,116.87,1600197910,100,54,49.91,31.630279140600003
158,5937252,Deer Lake,CA,49.17,-57.43,1600197910,20,47,55.4,36.0370436319
159,2028164,Deputatsky,RU,69.3,139.9,1600197910,38,98,31.08,7.8069076521000005
160,1524606,Derzhavīnsk,KZ,51.1,66.32,1600197911,26,56,51.33,46.528274832
161,1273892,Dhadar,IN,28.33,75.06,1600197911,0,31,90.14,14.5177165221
162,1337612,Dhidhdhoo,MV,6.88,73.1,1600197669,100,77,82.2,24.0694344804
163,1507390,Dikson,RU,73.51,80.55,1600197912,100,94,44.33,57.1537222095
164,1714733,Dingle,PH,11.0,122.67,1600197912,100,94,75.85,7.113457402200001
165,290030,Doha,QA,25.29,51.53,1600197804,0,66,91.4,7.5161059344
166,3435038,Dolores,AR,-36.31,-57.68,1600197912,100,54,60.93,25.7695060608
167,5942913,Dryden,CA,49.78,-92.75,1600197912,20,59,60.8,13.018969207800001
168,2191562,Dunedin,NZ,-45.87,170.5,1600197712,0,53,46.99,32.1224051244
169,5520677,Eagle Pass,US,28.71,-100.5,1600197913,40,58,88.0,15.5019684897
170,1006984,East London,ZA,-33.02,27.91,1600197913,40,72,60.8,20.5127057793
171,4031742,Egvekinot,RU,66.32,-179.17,1600197913,99,87,41.65,38.5871510025
172,5703673,Elko,US,41.0,-115.5,1600197913,1,13,82.99,10.513600563
173,609924,Emba,KZ,48.83,58.14,1600197914,47,46,55.18,22.816750157999998
174,2167426,Emerald,AU,-23.53,148.17,1600197914,0,87,59.0,15.5019684897
175,1644932,Ende,ID,-8.84,121.66,1600197915,75,75,73.69,4.6528274832
176,406993,Eqbālīyeh,IR,35.3,51.54,1600197915,0,38,75.2,20.5127057793
177,2071860,Esperance,AU,-33.87,121.9,1600197915,90,100,57.2,33.531674987100004
178,3400739,Esperantinópolis,BR,-4.87,-44.71,1600197915,82,21,99.7,11.811023611200001
179,2125693,Evensk,RU,61.95,159.23,1600197915,71,77,39.4,7.0016105877
180,4034551,Faanui,PF,-16.48,-151.75,1600197916,0,78,77.76,38.1845024703
181,5861897,Fairbanks,US,64.84,-147.72,1600197916,90,71,52.0,7.3595203941000005
182,4034496,Fare,PF,-16.7,-151.02,1600197916,30,74,78.67,33.5764137129
183,3185672,Fier,AL,40.72,19.56,1600197916,95,51,74.7,7.5161059344
184,4560349,Philadelphia,US,39.95,-75.16,1600197628,75,42,71.01,13.018969207800001
185,3157549,Finnsnes,NO,69.23,17.98,1600197916,75,93,44.6,7.5161059344
186,5955902,Fort Nelson,CA,58.81,-122.7,1600197705,75,61,48.2,18.007337134500002
187,5563839,Fortuna,US,40.6,-124.16,1600197917,1,49,77.0,10.513600563
188,5098278,Freehold,US,40.26,-74.27,1600197621,40,59,66.0,20.5127057793
189,281133,Gaza,PS,31.5,34.47,1600197917,20,69,82.99,10.513600563
190,293842,Kiryat Gat,IL,31.61,34.76,1600197784,0,79,82.99,15.054581231700002
191,561698,Gayny,RU,60.31,54.32,1600197917,100,95,46.09,16.7546528121
192,1735106,George Town,MY,5.41,100.34,1600197803,20,88,78.8,9.1490694261
193,2070998,Geraldton,AU,-28.77,114.6,1600197918,75,93,60.8,18.007337134500002
194,933759,Ghanzi,BW,-21.57,21.78,1600197918,68,20,72.1,19.3047601827
195,336526,Gīdolē,ET,5.65,37.37,1600197918,67,65,64.76,5.301539007300001
196,1712961,Gigmoto,PH,13.78,124.39,1600197918,100,83,81.88,31.473693600300003
197,1253628,Ginda,IN,30.69,78.49,1600197918,25,87,63.1,4.8541517493
198,3121456,Girona,ES,41.98,2.82,1600197919,1,83,73.99,13.018969207800001
199,2108857,Gizo Government Station,SB,-8.1,156.84,1600197919,100,86,79.2,21.5640658356
200,5962442,Goderich,CA,43.75,-81.72,1600197919,100,66,69.01,42.7925912277
201,3462371,Goiatuba,BR,-18.01,-49.35,1600197919,0,16,93.27,24.8747315448
202,5423294,Golden,US,39.76,-105.22,1600197920,20,9,87.01,23.0180744241
203,2444219,Gouré,NE,13.98,10.27,1600197724,88,56,87.01,4.1607014994
204,2288105,Grand-Lahou,CI,5.14,-5.02,1600197920,54,89,75.34,24.1141732062
205,3416888,Grindavik,IS,63.84,-22.43,1600197920,75,75,44.6,15.5019684897
206,1806466,Guangyuan,CN,32.44,105.82,1600197920,100,79,62.01,8.94774516
207,4565090,Guánica,PR,17.97,-66.91,1600197921,3,60,89.01,11.2070508129
208,3639898,Guatire,VE,10.48,-66.54,1600197921,20,79,87.8,13.018969207800001
209,4021858,Guerrero Negro,MX,27.98,-114.06,1600197921,0,30,87.78,22.1232999081
210,1177446,Gwadar,PK,25.12,62.33,1600197921,51,69,83.1,14.719040788200001
211,917011,Gwembe,ZM,-16.5,27.61,1600197921,0,32,69.03,1.9461345723
212,592225,Haapsalu,EE,58.94,23.54,1600197922,84,93,57.0,8.94774516
213,5969025,Haines Junction,CA,60.75,-137.51,1600197922,60,45,52.12,4.0935934107000005
214,5354943,Half Moon Bay,US,37.46,-122.43,1600197793,1,77,73.0,31.0263063423
215,6324729,Halifax,CA,44.65,-63.57,1600197909,40,48,62.01,23.0180744241
216,1244926,Hambantota,LK,6.12,81.12,1600197922,75,100,78.8,23.0180744241
217,1529484,Kumul,CN,42.8,93.45,1600197922,100,23,66.04,6.263421612
218,4513583,Hamilton,US,39.18,-84.53,1600197631,1,46,75.0,11.2070508129
219,2112802,Hasaki,JP,35.73,140.83,1600197647,40,100,68.0,15.5019684897
220,4470244,Havelock,US,34.88,-76.9,1600197721,40,57,80.01,25.5234430689
221,4357617,Havre de Grace,US,39.55,-76.09,1600197689,1,45,68.0,7.5161059344
222,5972762,Hay River,CA,60.82,-115.8,1600197923,75,48,39.2,20.5127057793
223,2036933,Helong,CN,42.54,129.0,1600197923,100,86,52.79,6.8002863216
224,3152989,Hemsedal,NO,60.86,8.55,1600197923,100,90,52.0,7.8963851037
225,3356832,Henties Bay,NA,-22.12,14.28,1600197924,0,86,55.0,15.658554030000001
226,3366880,Hermanus,ZA,-34.42,19.23,1600197924,9,90,46.0,17.9178596829
227,2146219,Hervey Bay,AU,-25.3,152.85,1600197924,0,88,62.01,6.71080887
228,5030005,Hibbing,US,47.43,-92.94,1600197924,75,72,68.0,25.5234430689
229,5855927,Hilo,US,19.73,-155.09,1600197925,40,62,84.2,7.5161059344
230,95788,Hīt,IQ,33.64,42.83,1600197925,0,16,92.73,23.778632762700003
231,1282256,Hithadhoo,MV,-0.6,73.08,1600197669,77,70,81.54,14.0703292641
232,2163355,Hobart,AU,-42.88,147.33,1600197925,100,70,48.99,15.5019684897
233,2902768,Hof,DE,50.32,11.92,1600197925,0,72,66.2,5.010737289600001
234,2630299,Hofn,IS,64.25,-15.21,1600197679,0,61,50.77,12.2136721434
235,2108502,Honiara,SB,-9.43,159.95,1600197926,90,100,75.2,7.5161059344
236,3939761,Hualmay,PE,-11.1,-77.61,1600197926,33,69,66.2,22.525948440300002
237,2036734,Huangnihe,CN,43.56,128.02,1600197926,24,94,50.41,12.8623836675
238,1807119,Huangzhai,CN,38.08,112.66,1600197926,0,81,50.0,9.350393692199999
239,3914839,Huanuni,BO,-18.27,-66.85,1600197926,75,44,57.2,10.513600563
240,4068590,Huntsville,US,34.73,-86.59,1600197747,90,65,84.0,18.007337134500002
241,2629833,Husavik,IS,66.04,-17.34,1600197694,90,71,50.0,13.018969207800001
242,4328254,Iberia,US,29.95,-91.75,1600197927,90,62,89.6,33.531674987100004
243,730919,Ihtiman,BG,42.43,23.82,1600197927,13,55,64.0,4.2949176768
244,3461408,Ilhéus,BR,-14.79,-39.05,1600197927,20,74,80.6,15.5019684897
245,3423146,Ilulissat,GL,69.22,-51.1,1600197646,75,45,46.4,38.5200429138
246,1269743,Indore,IN,22.72,75.83,1600197917,75,94,75.2,13.0637079336
247,1045114,Inhambane,MZ,-23.86,35.38,1600197928,40,88,75.0,28.5209376975
248,3408424,Ipixuna,BR,-1.76,-48.8,1600197928,75,62,89.6,20.5127057793
249,5983720,Iqaluit,CA,63.75,-68.51,1600197850,75,75,42.01,20.5127057793
250,3887127,Iquique,CL,-20.22,-70.14,1600197928,64,63,64.4,33.531674987100004
251,3381428,Iracoubo,GF,5.48,-53.2,1600197929,100,68,84.52,16.7099140863
252,2136825,Isangel,VU,-19.55,169.27,1600197929,75,93,66.2,33.6658911645
253,1861416,Ishigaki,JP,24.34,124.16,1600197929,42,80,83.95,25.9260916011
254,1176608,Islamkot,PK,24.7,70.18,1600197845,63,64,88.29,23.465461682100003
255,3393692,Itarema,BR,-2.92,-39.92,1600197929,34,61,82.65,47.7809591544
256,158876,Itumba,TZ,-9.4,33.18,1600197930,0,57,64.98,12.303149595
257,2129868,Iwanai,JP,42.97,140.51,1600197930,71,90,63.52,15.904617021900002
258,3397763,Jacareacanga,BR,-6.22,-57.75,1600197930,100,47,95.0,7.5161059344
259,1269503,Jaisinghnagar,IN,23.7,81.38,1600197930,100,83,77.76,6.1963135233
260,86049,Jalu,LY,29.03,21.55,1600197930,3,20,91.62,31.0263063423
261,1642858,Jambi City,ID,-1.6,103.62,1600197792,100,95,75.07,6.5989620555
262,5122534,Jamestown,US,42.1,-79.24,1600197641,1,51,64.99,10.513600563
263,3460148,Januária,BR,-15.48,-44.37,1600197931,0,21,92.52,14.3611309818
264,4392354,Jasper,US,37.2,-94.35,1600197931,20,39,84.2,13.018969207800001
265,1805857,Jieshi,CN,22.81,115.83,1600197931,70,85,80.73,22.7272727064
266,2189343,Kaeo,NZ,-35.1,173.78,1600197932,8,3,52.0,13.399248377100001
267,5847411,Kahului,US,20.89,-156.47,1600197932,20,48,87.8,28.5209376975
268,2208248,Kaitangata,NZ,-46.28,169.85,1600197932,3,52,45.0,29.6170364796
269,1242110,Kalmunai,LK,7.42,81.82,1600197932,100,73,81.7,6.3081603377999995
270,553766,Kamenka,RU,51.32,42.77,1600197933,100,65,60.01,29.1696492216
271,5848280,Kapaa,US,22.08,-159.32,1600197764,40,66,84.2,25.5234430689
272,260895,Karpathos,GR,35.51,27.21,1600197933,20,83,77.0,51.5390121216
273,2023094,Karymskoye,RU,51.62,114.35,1600197934,100,86,43.5,4.6975662090000005
274,1280849,Kashgar,CN,39.45,75.98,1600197934,0,48,66.2,20.020579795499998
275,2463701,Kassiopi,GR,39.79,19.92,1600197934,19,65,78.01,9.753042224400001
276,2068655,Katherine,AU,-14.47,132.27,1600197934,90,44,78.8,18.007337134500002
277,1267390,Kavaratti,IN,10.57,72.64,1600197935,52,82,81.46,39.6385110588
278,2094342,Kavieng,PG,-2.57,150.8,1600197935,97,77,82.2,33.1290264549
279,3723440,Kenscoff,HT,18.45,-72.29,1600197935,40,66,89.6,31.0263063423
280,551047,Kerchevskiy,RU,59.95,56.29,1600197935,77,97,44.92,11.2070508129
281,2094144,Kerema,PG,-7.96,145.78,1600197935,75,88,77.02,7.7621689263
282,5554428,Ketchikan,US,55.34,-131.65,1600197681,1,67,59.0,15.5019684897
283,933649,Khakhea,BW,-24.69,23.49,1600197936,100,17,76.42,16.0612025622
284,128008,Khalkhāl,IR,37.62,48.53,1600197936,40,82,58.15,12.750536853
285,610864,Khani,GE,41.96,42.96,1600197936,75,100,69.8,5.010737289600001
286,1174042,Kharian,PK,32.81,73.86,1600197936,40,83,84.2,9.753042224400001
287,2022572,Khatanga,RU,71.97,102.5,1600197936,100,87,48.43,11.7662848854
288,2124611,Kholodnyy,RU,62.72,147.95,1600197937,97,87,36.19,8.9030064342
289,2022143,Khuzhir,RU,53.19,107.34,1600197937,98,83,49.77,11.609699345100001
290,2455290,Kidal,ML,18.44,1.41,1600197937,41,11,101.23,24.0694344804
291,2094027,Kieta,PG,-6.22,155.63,1600197937,100,90,76.05,28.7670006894
292,5849297,Kīhei,US,20.79,-156.47,1600197938,20,48,87.8,28.5209376975
293,2314705,Kikwit,CD,-5.04,18.82,1600197938,46,51,83.3,5.905511805600001
294,1252646,Kilakarai,IN,9.23,78.78,1600197938,100,65,84.11,31.630279140600003
295,2314302,Kinshasa,CD,-4.32,15.32,1600197929,40,61,82.4,7.5161059344
296,191675,Kipini,KE,-2.53,40.53,1600197938,20,88,77.0,13.018969207800001
297,2178753,Kirakira,SB,-10.45,161.92,1600197938,100,84,79.57,38.8332139944
298,212730,Kisangani,CD,0.52,25.2,1600197939,1,83,72.9,4.6975662090000005
299,191038,Kitui,KE,-1.37,38.01,1600197939,41,77,67.28,25.1207945367
300,2618795,Klaksvík,FO,62.23,-6.59,1600197939,42,93,48.2,9.1490694261
301,1503153,Klyuchi,RU,52.27,79.17,1600197939,100,34,64.44,28.073550439500004
302,988698,Knysna,ZA,-34.04,23.05,1600197741,0,93,50.0,10.513600563
303,5866583,Saint Paul Harbor,US,57.79,-152.41,1600197693,90,81,53.6,36.0370436319
304,1502822,Kolyvan',RU,55.31,82.74,1600197940,100,81,51.8,15.0098425059
305,1513491,Yangi Marg`ilon,UZ,40.43,71.72,1600197838,0,37,66.2,20.5127057793
306,545353,Konosha,RU,60.97,40.26,1600197940,0,97,41.56,15.7032927558
307,2454268,Koutiala,ML,12.39,-5.46,1600197940,37,65,83.71,4.1607014994
308,704363,Krasnopavlivka,UA,49.14,36.33,1600197940,0,71,62.87,20.5127057793
309,986717,Kruisfontein,ZA,-34.0,24.73,1600197672,2,81,55.99,2.2593056529
310,1222396,Kuah,MY,6.33,99.84,1600197941,40,88,78.8,10.513600563
311,2036283,Kuandian,CN,40.73,124.78,1600197941,100,94,60.84,13.2650321997
312,1337607,Kudahuvadhoo,MV,2.67,72.89,1600197941,100,79,82.45,21.027201126
313,1337613,Kulhudhuffushi,MV,6.62,73.07,1600197941,100,77,82.22,23.465461682100003
314,305681,Kumluca,TR,36.37,30.29,1600197941,0,46,85.93,10.6478167404
315,2068110,Kununurra,AU,-15.77,128.73,1600197690,100,73,71.6,7.5161059344
